ID;CreatedAt;User;Action;Type;Severity;Endpoint;Status;OldValue;NewValue
1167;2026-04-10T01:34:13.031365100;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
1168;2026-04-10T10:11:15.656560700;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
1169;2026-04-10T11:12:17.909007400;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
1170;2026-04-10T22:22:40.893486900;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
1171;2026-04-10T22:32:19.477098400;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
1172;2026-04-10T22:34:30.362231;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
1173;2026-04-10T22:42:25.636739800;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
1174;2026-04-10T23:01:46.192019700;admin;TENTATIVE_ECHOUEE;LOGIN_FAILED;WARNING;null;401;"";""
1175;2026-04-10T23:01:53.198084600;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
1176;2026-04-11T00:52:47.288473200;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
1177;2026-04-11T16:13:26.562390200;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
1178;2026-04-11T16:28:43.588927700;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
1179;2026-04-11T20:25:44.876721800;admin;TENTATIVE_ECHOUEE;LOGIN_FAILED;WARNING;null;401;"";""
1180;2026-04-11T20:25:54.044669500;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
1181;2026-04-11T21:36:54.576177900;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
1182;2026-04-11T22:08:24.337131400;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
1183;2026-04-11T22:40:22.849042100;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
1184;2026-04-11T22:58:00.854940500;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
