ID;CreatedAt;User;Action;Type;Severity;Endpoint;Status;OldValue;NewValue
1213;2026-04-15T01:10:24.582674600;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
1214;2026-04-15T01:14:22.352471800;admin;MENU_CREATED;CREATE;INFO;null;null;"";"{'menuItemId':66,'label':'etiquette','icon':'file-plus','link':'/etiquette','parentId':null,'isTitle':true,'isLayout':true,'createdAt':'2026-04-15T01:14:22.3042565','updatedAt':'2026-04-15T01:14:22.3042565'}"
1215;2026-04-15T01:14:46.703903900;admin;MENU_SAVED;CREATE;INFO;null;null;"";""
1216;2026-04-15T01:14:57.163508500;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
1217;2026-04-15T01:15:03.274066400;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
1218;2026-04-15T01:38:13.456856900;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
1219;2026-04-15T10:19:51.796010700;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
1220;2026-04-15T10:30:20.972594100;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
1221;2026-04-15T10:30:30.581330500;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
1222;2026-04-15T10:48:35.037273400;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
1223;2026-04-15T10:48:41.009224600;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
1224;2026-04-15T22:50:07.035634100;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
1225;2026-04-15T22:55:40.811603300;admin;TENTATIVE_ECHOUEE;LOGIN_FAILED;WARNING;null;401;"";""
1226;2026-04-15T22:55:55.490547800;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
1227;2026-04-15T22:58:50.326810400;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
1228;2026-04-15T23:13:18.096273300;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
1229;2026-04-15T23:13:59.993808200;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
1230;2026-04-16T01:13:58.858794700;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
1231;2026-04-16T14:32:25.622259600;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
1232;2026-04-16T14:46:36.112625400;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
1233;2026-04-16T14:46:42.411983900;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
1234;2026-04-16T14:51:13.631809400;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
1235;2026-04-16T14:51:19.071244500;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
1236;2026-04-16T14:58:31.602835800;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
1237;2026-04-16T14:58:38.067173900;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
1238;2026-04-16T15:18:26.650441600;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
1239;2026-04-16T15:18:31.990399700;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
1240;2026-04-16T15:19:57.286615600;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
1241;2026-04-16T15:20:14.486232800;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
1242;2026-04-16T20:25:04.938077900;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
1243;2026-04-16T20:26:43.832636600;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
1244;2026-04-16T20:26:49.386948500;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
1245;2026-04-16T20:27:15.467080200;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
1246;2026-04-16T20:27:21.360686;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
1247;2026-04-16T20:27:53.093426700;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
1248;2026-04-16T20:35:38.953898200;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
1249;2026-04-16T20:35:43.653792400;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
1250;2026-04-16T21:30:35.253316800;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
1251;2026-04-16T21:30:40.962616400;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
1252;2026-04-16T22:02:30.199385200;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
1253;2026-04-16T22:02:36.115840900;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
1254;2026-04-16T22:05:26.727595600;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
1255;2026-04-16T22:05:32.184912700;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
1256;2026-04-16T22:43:08.643323700;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
1257;2026-04-16T22:44:14.309268500;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
1258;2026-04-17T00:02:36.205339800;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
