ID;CreatedAt;User;Action;Type;Severity;Endpoint;Status;OldValue;NewValue
877;2026-04-01T11:38:26.889611200;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
878;2026-04-01T13:00:32.912390400;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
879;2026-04-01T13:05:23.312788900;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
880;2026-04-01T14:01:40.964364100;admin;CREDENTIALS_SENT;READ;INFO;null;null;"";""
881;2026-04-01T14:36:24.447680200;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
882;2026-04-01T14:36:49.982169900;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
883;2026-04-01T15:13:25.741907600;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
884;2026-04-01T15:39:08.461942300;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
885;2026-04-01T15:39:54.271051900;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
886;2026-04-01T15:45:21.820576200;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
887;2026-04-01T15:45:26.395960400;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
888;2026-04-01T16:24:28.792182900;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
