ID;CreatedAt;User;Action;Type;Severity;Endpoint;Status;OldValue;NewValue
20491;2026-03-18T03:01:01.254126;manar;TENTATIVE_ECHOUEE;LOGIN_FAILED;WARNING;null;401;"";""
20492;2026-03-18T03:01:03.958869;manar;TENTATIVE_ECHOUEE;LOGIN_FAILED;WARNING;null;401;"";""
20493;2026-03-18T03:01:14.781819;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
20494;2026-03-19T17:23:48.210510;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
20495;2026-03-19T17:45:54.972799;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
20496;2026-03-19T17:45:57.478065;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
20497;2026-03-19T18:01:37.543589;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
20498;2026-03-19T18:01:39.663089;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
20499;2026-03-19T18:01:49.439461;admin;MENU_SAVED;CREATE;INFO;null;null;"";""
20500;2026-03-19T21:48:26.479122;admin;MENU_SAVED;CREATE;INFO;null;null;"";""
20501;2026-03-19T21:59:20.639267;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
20502;2026-03-19T21:59:22.640074;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
20503;2026-03-19T23:10:14.543611;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
20504;2026-03-19T23:10:16.822409;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
